iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
28,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
29,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
30,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
31,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
32,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
33,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
34,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
35,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
36,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
37,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
38,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
39,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
40,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
41,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
42,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
43,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
44,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
45,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
46,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
47,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
48,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
49,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
50,-1.348634198006975,-1.348634198006975,-1.402355904690275,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023249801136461,-1.4023515513677358,-1.4023553338908037,-1.4023553338908037,-1.4023553338908037,-1.4023515513677358,-1.4023553338908037
